id,comment_text,Action,Adult,Adventure,Animation,Biography,Comedy
"""1600 Penn"" (2012) {Putting Out Fires (#1.1)}",us president dale gilchrist host crucial trade conference south american counterparts key brazils enrique desoto whose wound pride must nurse dale let win tennis dales rogue firstborn son skip constant embarrassment try mend ways play pr part top furniture accident even unforeseen consequences meanwhile first lady emuly stepdaughter becca bicker junior twin xander marigold whose school peril interact press interest first familys view education,0,0,0,0,0,1
"""1600 Penn"" (2012) {So You Don't Want to Dance (#1.3)}",presidential couple aspire crucial education bill shes hop take credit press question fashion similar girlish futility swing capitol vote must work rude wheelchair ride senator frohm thoroughgood dixie war hero unadulterated racist skip meanwhile go way publicly court white mail room supervisors asian ward stacey kim,0,0,0,0,0,1
"""1600 Penn"" (2012) {The Skiplantic Ocean (#1.2)}",president dale gilchrist cant concentrate national security meet hes worry press find good daughter get pregnant skip take distract end press room stepmother agree distract twin becca tell catch fast,0,0,0,0,0,1
"""1628 eller Regalskeppet Wasans uppbyggnad och undergång"" (1991)",sweden war poland new warship call vasa therefore order build wharves compete right build lead bengt skeppsbyggare lead bengt batbyggare foreign power pole dutch try sabotage construction ship,0,0,0,0,0,1
"""17 - o poveste despre destin"" (2008) {La voia destinului (#1.1)}",diana live big mansion mother stepfather dream become musician quarrel instability house push spend time group high school colleagues usual nights park end get trouble band drug dealers,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {A Big Announcement (#13.13)}",take hilarious touch walk memory lane duggars cousin amy share favorite family events amy create brand new memory make duggar size announcement none family see come,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {A Duggar Loss (#9.9)}",announce theyre expect baby number michelle jim bob go excite ultrasound appointment learn baby gender heartbeat cant detect family deal devastate tragedy,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {A Mountain of Duggars (#3.25)}",duggars get fall festivities trip asheville nc watch biggest family visit biggest house u biltmore estate check fall foliage pick apples nearby orchard,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {A Surgery & a Secret (#11.12)}",josh anna head florida visit annas family meet latest family addition newborn nephew paul several weeks train trainer steve push jim bob josh max lead final weigh,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {A Very Duggar Wedding (#2.2)}",say yes follow unusual proposal ever see tv theres way end story unusual wed watch oldest children josh duggar prepare tie knot fianci anna keller,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Amy's Nashville Dreams (#14.18)}",cousin amy return new special continue pursue music career amy perform sell showboat dinner cruise celebrate th birthday duggar family plus get behind scenes look new music video,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Baby Gender Reveal & the Final Weigh In (#11.15)}",josh anna catch guard whole family visit restoration church pastor howard reveal baby secret news plus days train duggar weight loss champ crown josh anna reveal life change decision,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Bejing, China (#11.3)}",duggars finish asia trip bejjing china watch family struggle navigate citys subway system tiananmen square explore great wall china visit local orphanage plus family member share surprise secret,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Coffee & Caricatures (#11.8)}",jessa jinger volunteer local coffee shop idea whats store jinger big coffee fan drink sell jackson johannah draw caricature collect fund josh annas baby gift,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Designing Duggars (#3.27)}",duggars back bat wilsons watch families put finish touch bat home renovation project kid run around families able get everything week deadline,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Dinner for Forty (#11.11)}",duggar household fill fast trainer steves family along pastor howard family come super size dinner check joseph emergency rescue train boot camp michael finally move room jim bob josh hurt trainer steve put toughest workout meanwhile jordyn get tonsils remove josh anna go ultrasound reveal baby gender person know result,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Double Dating Duggars (#13.2)}",jim bob michelle take new couple jessa ben double date discuss importance boundaries anna build playhouse jill buddy group make duggars favorite snack family change,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Duggar Derby (#14.10)}",family gear big derby race first jessa ben practice parent skills take littlest duggars day fun race day arrive team finish first crown duggar derby champion,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Duggar Grandson on Board (#8.1)}",first duggar grandson full day firsts watch baby michael first checkup complete first shoot meet cousin amy first time guest first duggar birthday party,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Duggar Home Alone (#4.19)}",jim bob take children trip sandy texas attend ati home school conference michelle get spend rare alone time home visit josie hospital jasons birthday chance spend time mother,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Duggar in Danger (#8.5)}",duggars atlanta little work lot play attend speak engagement time fun water jet ski tube wake board happiness turn worry duggar terrify accident,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Duggars Daughter Dates (#14.2)}",duggar date day jill fiance derick go romantic hike picnic chaperon jam meanwhile jessa boyfriend ben head date shoot range chaperon jason chaperon feel date,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Duggars Fly the Coop (#3.22)}",big family big things seem around watch large family visit ostrich farm meet large bird family get take home truly duggar size treat special souvenir,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Duggars Hit the Slopes (#7.1)}",duggars head colorado take gorgeous view hit slop first ski trip first time duggars ski advance black diamond trail stick bunny slop,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Duggars Rock the Vote (#6.2)}",john david decide follow father footsteps run political office support duggar clan later joseph follow older siblings footsteps get brace finally josh anna give us update annas pregnancy,0,0,0,0,0,0
"""17 Kids and Counting"" (2008) {Duggars Say Yes to the Dress (#3.14)}",theres another duggar wed work watch jim bob michelle prepare walk aisle years marriage honor milestone duggars visit kleinfelds new york find michelles dream wed dress,0,0,0,0,0,0
